# TIME FLUX FLUX_ERR PHASE ECL_MASK
1.489240813838021722e+03 9.990334510803222656e-01 5.665224744006991386e-04 4.335957596267370207e-01 0.000000000000000000e+00
1.489261647082116042e+03 9.984720349311828613e-01 5.664238124154508114e-04 4.350218558030238825e-01 0.000000000000000000e+00
1.489282480325453207e+03 9.989679455757141113e-01 5.664105992764234543e-04 4.364479519274819808e-01 0.000000000000000000e+00
1.489303313567975920e+03 9.992974996566772461e-01 5.665385397151112556e-04 4.378740479961873433e-01 0.000000000000000000e+00
1.489324146809799686e+03 9.992067813873291016e-01 5.667881923727691174e-04 4.393001440170491989e-01 0.000000000000000000e+00
1.489344980050808090e+03 9.990528225898742676e-01 5.664225900545716286e-04 4.407262399820961463e-01 0.000000000000000000e+00
1.489365813291001587e+03 9.983380436897277832e-01 5.664122872985899448e-04 4.421523358913601598e-01 0.000000000000000000e+00
1.489386646530439748e+03 9.993634819984436035e-01 5.664524505846202374e-04 4.435784317489197548e-01 1.000000000000000000e+00
1.489407479769063002e+03 9.984887242317199707e-01 5.664315540343523026e-04 4.450045275506964160e-01 1.000000000000000000e+00
1.489428313006812687e+03 9.940958023071289062e-01 5.663647898472845554e-04 4.464306232926746887e-01 1.000000000000000000e+00
1.489449146243747009e+03 9.938459396362304688e-01 5.655000568367540836e-04 4.478567189788398295e-01 1.000000000000000000e+00
1.489469979479866879e+03 9.948115944862365723e-01 5.658150184899568558e-04 4.492828146092522346e-01 1.000000000000000000e+00
1.489490812715113179e+03 9.951314330101013184e-01 5.658383015543222427e-04 4.507089101798671393e-01 1.000000000000000000e+00
1.489511645949545027e+03 9.944084882736206055e-01 5.655580898746848106e-04 4.521350056947293083e-01 1.000000000000000000e+00
1.489532479183045098e+03 9.943073391914367676e-01 5.658618174493312836e-04 4.535611011458096087e-01 1.000000000000000000e+00
1.489553312415672508e+03 9.945291876792907715e-01 5.657881847582757473e-04 4.549871965371536930e-01 1.000000000000000000e+00
1.489574145647426349e+03 9.943706989288330078e-01 5.655615823343396187e-04 4.564132918686985008e-01 1.000000000000000000e+00
1.489594978878249321e+03 9.949499368667602539e-01 5.658158916048705578e-04 4.578393871365236123e-01 1.000000000000000000e+00
1.489615812108140517e+03 9.959218502044677734e-01 5.658901645801961422e-04 4.592654823405659670e-01 1.000000000000000000e+00
1.489636645337100845e+03 9.959063529968261719e-01 5.658534355461597443e-04 4.606915774808868491e-01 1.000000000000000000e+00
1.489657478565129395e+03 9.969718456268310547e-01 5.663425545208156109e-04 4.621176725574249744e-01 1.000000000000000000e+00
1.489678311792227078e+03 9.996025562286376953e-01 5.665508797392249107e-04 4.635437675702434035e-01 1.000000000000000000e+00
1.489699145018334775e+03 9.998006224632263184e-01 5.667302175424993038e-04 4.649698625152938192e-01 0.000000000000000000e+00
1.489719978243453852e+03 9.999415874481201172e-01 5.667231162078678608e-04 4.663959573926703683e-01 0.000000000000000000e+00
1.489740811467583399e+03 9.983681440353393555e-01 5.664976779371500015e-04 4.678220522023108785e-01 0.000000000000000000e+00
1.489761644690663843e+03 9.985436201095581055e-01 5.665625794790685177e-04 4.692481469401368344e-01 0.000000000000000000e+00
1.489782477912812965e+03 9.989774823188781738e-01 5.665245116688311100e-04 4.706742416142111196e-01 0.000000000000000000e+00
1.489803311133857051e+03 9.995060563087463379e-01 5.664990167133510113e-04 4.721003362126428016e-01 0.000000000000000000e+00
1.489824144353911151e+03 9.993349909782409668e-01 5.665207281708717346e-04 4.735264307433073583e-01 0.000000000000000000e+00
1.489844977572859761e+03 9.988052845001220703e-01 5.665079806931316853e-04 4.749525251982973373e-01 0.000000000000000000e+00
1.489865810790760179e+03 9.992668032646179199e-01 5.668361554853618145e-04 4.763786195815349345e-01 0.000000000000000000e+00
1.489886644007613313e+03 9.986406564712524414e-01 5.665253847837448120e-04 4.778047138930840987e-01 0.000000000000000000e+00
1.489907477223360047e+03 9.993658065795898438e-01 5.668561207130551338e-04 4.792308081288965127e-01 0.000000000000000000e+00
1.489928310437943082e+03 9.991968274116516113e-01 5.667477962560951710e-04 4.806569022850499806e-01 0.000000000000000000e+00
1.489949143651477925e+03 9.995326995849609375e-01 5.667344084940850735e-04 4.820829963694519549e-01 0.000000000000000000e+00
1.489969976863849070e+03 1.000293135643005371e+00 5.672040861099958420e-04 4.835090903741958712e-01 0.000000000000000000e+00
1.489990810075113814e+03 9.993560314178466797e-01 5.665943026542663574e-04 4.849351843032030374e-01 0.000000000000000000e+00
1.490011643285273067e+03 9.997870922088623047e-01 5.666032666340470314e-04 4.863612781565356258e-01 0.000000000000000000e+00
1.490032476494209504e+03 9.995506405830383301e-01 5.666938377544283867e-04 4.877873719261636154e-01 0.000000000000000000e+00
